Nome_Grande_Regiao,Nome_da_UF,Nome_da_meso,Nome_da_micro,Nome_da_RM,Nome_do_municipio,ipc,compDomicilios,compEntorno,compPessoas,D1BAN,D2AGU,D3M5,D4REN,E1LOG,E2ILU,E3PAV,E4MEI,E5BOC,E6ESG,E7LIX,H1NB,H2MR,H3RA,n
Região Nordeste,Alagoas,Agreste Alagoano,Palmeira dos Índios,Municípios não pertencentes a estrutura de RM,MINADOR DO NEGRÃO,0.44688794173154667,0.5044584217856626,0.28257039867739925,0.5536350047315782,0.8456872037914692,0.3038862559241706,0.7727186492126731,0.3,0.3477518497438816,0.40789224056156326,0.36881047239612974,0.3579965850882186,0.011572756592676911,0.062227281350787325,0.4217416050085373,0.2672985781990521,0.7878960349079871,0.6057104010876955,9
Região Nordeste,Alagoas,Agreste Alagoano,Palmeira dos Índios,Municípios não pertencentes a estrutura de RM,PAULO JACINTO,0.5125212493944549,0.608807687059122,0.4759074506474209,0.4528486104768215,0.9248586049016967,0.7613789388634528,0.7578008915304606,0.3,0.2628664055112792,0.6440632176144806,0.6212346346075915,0.6212346346075915,0.37147102526002973,0.17209239497501014,0.6383898419559638,0.3495825478050094,0.5886802647575307,0.4202830188679245,10
Região Nordeste,Alagoas,Agreste Alagoano,Palmeira dos Índios,Municípios não pertencentes a estrutura de RM,QUEBRANGULO,0.465873833683581,0.5497679869961565,0.3596905076429515,0.48816300641163507,0.8454266958424508,0.5963238512035011,0.7070893879348304,0.3,0.16979304271246148,0.5489211800968736,0.46851607221488334,0.482254513430207,0.1891677675033025,0.1059445178335535,0.5532364597093792,0.3146608315098468,0.687626596213122,0.4622015915119363,16
Região Nordeste,Alagoas,Agreste Alagoano,Palmeira dos Índios,RM Agreste,BELÉM,0.40843364165031804,0.5117489718233827,0.33675041665356437,0.3768015364740071,0.94506701823775,0.23269611074489124,0.7809817301342725,0.3,0.24961479198767333,0.4935064935064935,0.43429451904028177,0.4210873871890821,0.14924058991855602,0.15012106537530268,0.45938806955756106,0.3054273785981103,0.4213075060532687,0.4036697247706422,8
Região Nordeste,Alagoas,Agreste Alagoano,Palmeira dos Índios,RM Agreste,ESTRELA DE ALAGOAS,0.38335625896857295,0.5130439690124609,0.13979680696661828,0.4972280009266399,0.8686452959248739,0.32705350414468726,0.7695210449927431,0.3,0.1653410740203193,0.22925979680696662,0.14571843251088534,0.14357039187227866,0.0022060957910014513,0.06252539912917271,0.2299564586357039,0.28450524607269145,0.6701306240928883,0.5370481326143399,26
Região Nordeste,Alagoas,Agreste Alagoano,Palmeira dos Índios,RM Agreste,IGACI,0.401332342845796,0.5470549805535608,0.14198717219732984,0.5149548757864975,0.8928855010322376,0.472010481181515,0.7703789205540519,0.3,0.05397229740487183,0.23515363795573954,0.16450405986307912,0.15582709759592422,0.032279891736984555,0.11168603725521414,0.2404871835694953,0.3235667778307131,0.7090033434166534,0.5122945061121259,36
Região Nordeste,Alagoas,Agreste Alagoano,Palmeira dos Índios,RM Agreste,PALMEIRA DOS ÍNDIOS,0.4723608596640565,0.620513769847508,0.37668948855476536,0.41987932058989624,0.9592237150778418,0.7366460510414445,0.8066990831182534,0.3,0.17387956480200772,0.6714055526244492,0.411341955539078,0.38862667370132187,0.061800396412325855,0.2771036233227338,0.6526686534814413,0.3391199260681027,0.6008070840878952,0.3197109516136908,108
Região Nordeste,Alagoas,Agreste Alagoano,Palmeira dos Índios,RM Agreste,TANQUE D'ARCA,0.42604384864035866,0.518901972244386,0.23665459642565123,0.5225749772510389,0.9034629206141783,0.32113688337144725,0.7699100572363042,0.3,0.18282910874897793,0.371545380212592,0.3401471790678659,0.3435813573180703,0.030417007358953394,0.002780049059689289,0.38528209321340967,0.3018621365566808,0.7298446443172526,0.5360181508791833,9
Região Nordeste,Alagoas,Agreste Alagoano,Traipu,RM Agreste,OLHO D'ÁGUA GRANDE,0.39925498834516093,0.48193858934408734,0.16273693943596856,0.553089436255427,0.859794230381279,0.45390357070808957,0.695995145631068,0.2,0.12055016181229773,0.24008899676375406,0.19498381877022652,0.19498381877022652,0.04085760517799353,0.11994336569579288,0.22775080906148867,0.3387129312083922,0.7564724919093851,0.5640828856485034,7
Região Nordeste,Alagoas,Agreste Alagoano,Traipu,RM Agreste,SÃO BRÁS,0.4938676625382631,0.626775544770053,0.41387340041445025,0.44095404243028613,0.9074129205120571,0.8977374218517415,0.7287273814864663,0.3,0.3503813369223867,0.5281890234783909,0.44504262000897266,0.44803349783161356,0.1173919545386571,0.4831763122476447,0.5248990578734859,0.31214647216433467,0.55077015103933,0.4599455040871935,11
Região Nordeste,Alagoas,Agreste Alagoano,Traipu,RM Agreste,TRAIPU,0.3643237644998637,0.4059100374447638,0.18803921568627452,0.4990220403685529,0.6785087548258784,0.3177865304371563,0.6332549019607843,0.2,0.07313725490196078,0.3079607843137255,0.18176470588235294,0.20407843137254902,0.04133333333333333,0.20874509803921568,0.2992549019607843,0.24891783332683382,0.6986666666666667,0.5494816211121583,48
Região Nordeste,Alagoas,Leste Alagoano,Litoral Norte Alagoano,Municípios não pertencentes a estrutura de RM,JAPARATINGA,0.419832290265162,0.5033031874336473,0.3275862068965517,0.4286074764652871,0.8421459891668817,0.3941191643022956,0.6802507836990596,0.3,0.11233019853709508,0.5301724137931034,0.29375653082549635,0.2579676071055381,0.07575757575757576,0.4403082549634274,0.582810867293626,0.23381480526180032,0.6717607105538139,0.38024691358024687,11
Região Nordeste,Alagoas,Leste Alagoano,Litoral Norte Alagoano,Municípios não pertencentes a estrutura de RM,MARAGOGI,0.422666168565502,0.5307350410534886,0.29903557832870165,0.43822788631431575,0.830741938850047,0.5495843333681172,0.6733489330492788,0.3,0.06862710858100793,0.5899486606363287,0.2610274857681696,0.21408863898299166,0.11643907379596968,0.3483044040093598,0.49481367652708413,0.24150405231486316,0.6760730625502043,0.39710654407787993,54
Região Nordeste,Alagoas,Leste Alagoano,Litoral Norte Alagoano,Municípios não pertencentes a estrutura de RM,PASSO DE CAMARAGIBE,0.36181387953847444,0.4477195114394486,0.18747997942127181,0.45024214775470284,0.7754521438731965,0.3845424371740161,0.6786029761500305,0.2,0.03791533600597948,0.307263708636271,0.2730175986953863,0.2730175986953863,0.052116599850513014,0.024461507100631923,0.34456750696473465,0.21553884711779447,0.7150913909084732,0.42009620523784075,17
Região Nordeste,Alagoas,Leste Alagoano,Litoral Norte Alagoano,Municípios não pertencentes a estrutura de RM,PORTO DE PEDRAS,0.45263380772724093,0.48460097670578495,0.41603498542274053,0.45726546105319743,0.7174041997864515,0.3974374184363507,0.7081632653061225,0.3,0.1765906362545018,0.6385354141656663,0.47683073229291717,0.33505402160864345,0.1290516206482593,0.5286914765906362,0.6274909963985594,0.2229208684304188,0.7142857142857143,0.43458980044345896,13
Região Nordeste,Alagoas,Leste Alagoano,Litoral Norte Alagoano,Municípios não pertencentes a estrutura de RM,SÃO MIGUEL DOS MILAGRES,0.5028892030116001,0.6194426394857339,0.536263110822018,0.35296185872704844,0.8627669970682675,0.8823118804969985,0.7521343198634035,0.3,0.07825839499146273,0.8138873079112123,0.7241035856573705,0.5936254980079682,0.2495731360273193,0.44408081957882756,0.8503130335799659,0.23411978221415608,0.4692657939669892,0.35550000000000004,7
Região Nordeste,Alagoas,Leste Alagoano,Maceió,RM Maceió,BARRA DE SANTO ANTÔNIO,0.4824498375513445,0.6064370050571022,0.4413641520136131,0.39954835558331847,0.8937456078706957,0.8877020379479972,0.6507373794668179,0.3,0.21008224617129892,0.8447958026091889,0.5027651730005672,0.5002127056154283,0.11620816789563244,0.1011769710720363,0.8143079977311402,0.27772312016865774,0.5657260351673284,0.35519591141396933,14
Região Nordeste,Alagoas,Leste Alagoano,Maceió,RM Maceió,BARRA DE SÃO MIGUEL,0.47787785740882804,0.614580289372856,0.44857258359481766,0.37048069925881055,0.9198574069184051,0.842223395827832,0.7108206441180434,0.3,0.026815793019808652,0.8457081255895432,0.45519471769303327,0.5249966311817814,0.026142029376094864,0.5159681983560167,0.7451825899474465,0.2882228677053076,0.5255356420967525,0.29768358797437167,19
Região Nordeste,Alagoas,Leste Alagoano,Maceió,RM Maceió,COQUEIRO SECO,0.5543834930070801,0.6322140651208592,0.5957733347145965,0.4351630791857848,0.9587404994571118,0.8548678972131741,0.7474619289340101,0.3,0.437454677302393,0.8763596809282088,0.7291515591007977,0.7362218999274837,0.032269760696156634,0.6829224075416969,0.6760333575054387,0.2582338038364097,0.6760333575054387,0.37122207621550596,7
Região Nordeste,Alagoas,Leste Alagoano,Maceió,RM Maceió,MACEIÓ,0.5488220882189824,0.7091023750316212,0.5687667644430316,0.36859712518229437,0.9911315458662672,0.7409604191420847,0.813419910149754,0.5,0.18708405411734488,0.8930991428290849,0.595531444888216,0.5915148388879117,0.3527868576479006,0.5230922470439312,0.8382587656868321,0.3675123986154879,0.5876158605216839,0.1506631164097113,1039
Região Nordeste,Alagoas,Leste Alagoano,Maceió,RM Maceió,MARECHAL DEODORO,0.5012755336134471,0.6359052114479836,0.47342440664358465,0.3944969827487732,0.9327707331926833,0.92000348000087,0.7267518440463646,0.3,0.2116921320688444,0.883495785036881,0.45626975763962063,0.4203108535300316,0.12770021074815596,0.43769757639620654,0.776804531085353,0.2846640711660178,0.614089392342817,0.2847374847374847,49
Região Nordeste,Alagoas,Leste Alagoano,Maceió,RM Maceió,PARIPUEIRA,0.4786417550498712,0.6063929119600449,0.4076806276097684,0.4218517255798004,0.931083105666696,0.8429540847801181,0.6579273693534101,0.3,0.054561558901682905,0.8044286979627989,0.4358724534986714,0.40469441984056687,0.04003542958370239,0.3053144375553587,0.8088573959255979,0.29673041332510797,0.6509300265721878,0.31789473684210523,14
Região Nordeste,Alagoas,Leste Alagoano,Maceió,RM Maceió,PILAR,0.5592242184547904,0.6318420712621813,0.6221541738783118,0.4236764102238781,0.9794625431616875,0.8535355051794025,0.7262123079698164,0.3,0.11300844782491055,0.9201214562727354,0.834801431019451,0.834801431019451,0.12223792201545261,0.5893334936716472,0.9407750353245348,0.2963218735925537,0.6555632384330938,0.3191441186459867,33
Região Nordeste,Alagoas,Leste Alagoano,Maceió,RM Maceió,RIO LARGO,0.4980707897514808,0.6131992695867889,0.500648245085287,0.38036485458236635,0.9769141921429303,0.7229410646665789,0.7661410911244355,0.3,0.14230512991339106,0.8946776223258568,0.43988452143015766,0.5771707750388629,0.07997631208823747,0.5044340809830483,0.866089273817455,0.2979809055952747,0.6088533570212451,0.23426030113057927,80
Região Nordeste,Alagoas,Leste Alagoano,Maceió,RM Maceió,SANTA LUZIA DO NORTE,0.5120847469102106,0.5940202318562646,0.529941177693251,0.4122928311811162,0.9658975475257582,0.6615875780002902,0.7426160337552743,0.3,0.15553615597264658,0.9148843299869053,0.75556525534701,0.7333042339589699,0.07172995780590717,0.11770696930016004,0.9608613414811582,0.23392831229139455,0.7050778408264222,0.2978723404255319,7
Região Nordeste,Alagoas,Leste Alagoano,Maceió,RM Maceió,SATUBA,0.5567120274002002,0.5964089570636171,0.6649807769440722,0.4087463481929115,0.9722659727453263,0.6837636102170787,0.7260152023556803,0.3,0.675409162500856,0.8235294117647058,0.5203040471136068,0.5118126412381018,0.5858385263302062,0.7110867629939054,0.8268848866671232,0.28384578511264813,0.6967746353489008,0.2456186241171855,17
Região Nordeste,Alagoas,Leste Alagoano,Mata Alagoana,Municípios não pertencentes a estrutura de RM,ATALAIA,0.45458602763734646,0.571249354455741,0.3214982698394477,0.47101045861685087,0.896484815667163,0.7008708993276477,0.658891057283894,0.3,0.08377912983583974,0.511697853288945,0.3341981402824016,0.32085868442199517,0.1293307312593273,0.3260704855929285,0.5445528641946964,0.28604304859888996,0.68226380438526,0.4447245228664026,49
Região Nordeste,Alagoas,Leste Alagoano,Mata Alagoana,Municípios não pertencentes a estrutura de RM,BRANQUINHA,0.44754907736189853,0.47704783072794876,0.3902619871478003,0.4753374142099466,0.7994274809160306,0.5354961832061069,0.6503154895176064,0.2,0.08955831467535111,0.5851821697537146,0.4459596987583961,0.4581721962141258,0.1342357012008956,0.4745572969672298,0.544168532464889,0.25772900763358775,0.618359454508447,0.5499237804878049,14
